2013.09.02,10:30,1.32105,1.32183,1.32077,1.32176,781
2013.09.02,10:45,1.32177,1.32186,1.32126,1.32149,614
2013.09.02,11:00,1.32153,1.32188,1.32121,1.32169,598
2013.09.02,11:15,1.32166,1.32222,1.32135,1.32172,591
2013.09.02,11:30,1.32170,1.32226,1.32162,1.32206,410
2013.09.02,11:45,1.32203,1.32256,1.32191,1.32208,452
2013.09.02,12:00,1.32210,1.32231,1.32170,1.32182,404
2013.09.02,12:15,1.32179,1.32207,1.32172,1.32201,352
2013.09.02,12:30,1.32200,1.32226,1.32181,1.32212,476
2013.09.02,12:45,1.32214,1.32253,1.32181,1.32186,423
2013.09.02,13:00,1.32185,1.32202,1.32164,1.32164,297
2013.09.02,13:15,1.32162,1.32162,1.32119,1.32132,488
2013.09.02,13:30,1.32134,1.32183,1.32119,1.32170,481
2013.09.02,13:45,1.32168,1.32170,1.32115,1.32126,445
2013.09.02,14:00,1.32122,1.32136,1.32053,1.32059,629
2013.09.02,14:15,1.32063,1.32091,1.32051,1.32064,593
2013.09.02,14:30,1.32062,1.32073,1.32031,1.32051,830
2013.09.02,14:45,1.32047,1.32093,1.32039,1.32079,485
2013.09.02,15:00,1.32082,1.32094,1.32049,1.32075,473
2013.09.02,15:15,1.32077,1.32093,1.32059,1.32063,594
2013.09.02,15:30,1.32065,1.32068,1.32019,1.32019,424
2013.09.02,15:45,1.32024,1.32049,1.32006,1.32041,554
2013.09.02,16:00,1.32046,1.32046,1.31950,1.31981,866
2013.09.02,16:15,1.31984,1.32017,1.31951,1.31996,628
2013.09.02,16:30,1.31997,1.31998,1.31939,1.31944,663
2013.09.02,16:45,1.31946,1.31954,1.31861,1.31895,825
2013.09.02,17:00,1.31898,1.31916,1.31826,1.31899,1178
2013.09.02,17:15,1.31897,1.31933,1.31867,1.31930,554
2013.09.02,17:30,1.31928,1.31945,1.31839,1.31851,637
2013.09.02,17:45,1.31846,1.31925,1.31844,1.31900,597
2013.09.02,18:00,1.31896,1.31916,1.31875,1.31879,350
2013.09.02,18:15,1.31877,1.31881,1.31841,1.31863,356
2013.09.02,18:30,1.31859,1.31878,1.31836,1.31871,315
2013.09.02,18:45,1.31866,1.31943,1.31838,1.31941,935
2013.09.02,19:00,1.31937,1.31946,1.31915,1.31920,504
2013.09.02,19:15,1.31921,1.31928,1.31911,1.31918,58
2013.09.02,19:30,1.31915,1.31936,1.31910,1.31926,173
2013.09.02,19:45,1.31927,1.31968,1.31923,1.31951,190
2013.09.02,20:00,1.31947,1.31951,1.31935,1.31938,119
2013.09.02,20:15,1.31936,1.31936,1.31921,1.31926,37
2013.09.02,20:30,1.31927,1.31938,1.31924,1.31936,25
2013.09.02,20:45,1.31937,1.31937,1.31916,1.31930,80
2013.09.02,21:00,1.31927,1.31941,1.31927,1.31936,126
2013.09.02,21:15,1.31937,1.31953,1.31934,1.31953,60
2013.09.02,21:30,1.31951,1.31972,1.31946,1.31968,74
2013.09.02,21:45,1.31966,1.31973,1.31946,1.31971,113
2013.09.02,22:00,1.31969,1.31981,1.31961,1.31963,187
2013.09.02,22:15,1.31961,1.31962,1.31919,1.31951,167
2013.09.02,22:30,1.31949,1.31956,1.31916,1.31933,244
2013.09.02,22:45,1.31934,1.31941,1.31873,1.31911,296
2013.09.02,23:00,1.31912,1.31936,1.31912,1.31927,133
2013.09.02,23:15,1.31928,1.31959,1.31917,1.31949,210
2013.09.02,23:30,1.31948,1.31960,1.31934,1.31948,328
2013.09.02,23:45,1.31951,1.31962,1.31947,1.31950,48
2013.09.03,00:00,1.31955,1.31955,1.31899,1.31901,73
2013.09.03,00:15,1.31900,1.31913,1.31875,1.31902,89
2013.09.03,00:30,1.31906,1.31930,1.31895,1.31922,134
2013.09.03,00:45,1.31924,1.31926,1.31875,1.31890,80
2013.09.03,01:00,1.31892,1.31892,1.31859,1.31872,58
2013.09.03,01:15,1.31871,1.31893,1.31862,1.31865,87
2013.09.03,01:30,1.31867,1.31883,1.31860,1.31881,73
2013.09.03,01:45,1.31880,1.31896,1.31875,1.31890,49
2013.09.03,02:00,1.31892,1.31900,1.31869,1.31892,94
2013.09.03,02:15,1.31891,1.31903,1.31879,1.31880,113
2013.09.03,02:30,1.31881,1.31912,1.31881,1.31891,98
2013.09.03,02:45,1.31894,1.31897,1.31841,1.31850,112
2013.09.03,03:00,1.31862,1.31903,1.31857,1.31897,126
2013.09.03,03:15,1.31894,1.31896,1.31870,1.31875,137
2013.09.03,03:30,1.31865,1.31896,1.31865,1.31885,111
2013.09.03,03:45,1.31884,1.31902,1.31874,1.31897,88
2013.09.03,04:00,1.31902,1.31902,1.31855,1.31872,87
2013.09.03,04:15,1.31876,1.31893,1.31867,1.31883,75
2013.09.03,04:30,1.31879,1.31907,1.31875,1.31895,71
2013.09.03,04:45,1.31896,1.31906,1.31894,1.31903,85
2013.09.03,05:00,1.31904,1.31916,1.31902,1.31911,73
2013.09.03,05:15,1.31910,1.31912,1.31874,1.31875,135
2013.09.03,05:30,1.31876,1.31886,1.31861,1.31882,64
2013.09.03,05:45,1.31884,1.31895,1.31862,1.31895,75
2013.09.03,06:00,1.31893,1.31898,1.31887,1.31895,27
2013.09.03,06:15,1.31894,1.31917,1.31891,1.31905,64
2013.09.03,06:30,1.31901,1.31965,1.31885,1.31965,144
2013.09.03,06:45,1.31960,1.31962,1.31901,1.31921,164
2013.09.03,07:00,1.31918,1.31922,1.31871,1.31875,162
2013.09.03,07:15,1.31872,1.31872,1.31785,1.31802,163
2013.09.03,07:30,1.31806,1.31813,1.31769,1.31791,132
2013.09.03,07:45,1.31794,1.31797,1.31685,1.31725,154
2013.09.03,08:00,1.31721,1.31777,1.31705,1.31742,169
2013.09.03,08:15,1.31737,1.31792,1.31655,1.31682,169
2013.09.03,08:30,1.31677,1.31696,1.31632,1.31655,170
2013.09.03,08:45,1.31657,1.31727,1.31652,1.31705,150
2013.09.03,09:00,1.31707,1.31769,1.31700,1.31752,148
2013.09.03,09:15,1.31757,1.31762,1.31602,1.31660,278
2013.09.03,09:30,1.31662,1.31682,1.31602,1.31655,235
2013.09.03,09:45,1.31660,1.31732,1.31620,1.31725,173
2013.09.03,10:00,1.31727,1.31752,1.31682,1.31705,187
2013.09.03,10:15,1.31712,1.31772,1.31695,1.31760,143
2013.09.03,10:30,1.31767,1.31787,1.31740,1.31760,214
2013.09.03,10:45,1.31762,1.31767,1.31710,1.31742,252
2013.09.03,11:00,1.31740,1.31762,1.31670,1.31682,288
2013.09.03,11:15,1.31680,1.31752,1.31680,1.31725,191
2013.09.03,11:30,1.31720,1.31770,1.31715,1.31767,158
2013.09.03,11:45,1.31765,1.31805,1.31737,1.31790,119
2013.09.03,12:00,1.31792,1.31865,1.31785,1.31822,155
2013.09.03,12:15,1.31827,1.31836,1.31790,1.31830,108
2013.09.03,12:30,1.31826,1.31831,1.31775,1.31780,165
2013.09.03,12:45,1.31782,1.31782,1.31720,1.31740,118
2013.09.03,13:00,1.31737,1.31756,1.31685,1.31725,181
2013.09.03,13:15,1.31722,1.31732,1.31577,1.31645,235
2013.09.03,13:30,1.31647,1.31677,1.31630,1.31655,153
2013.09.03,13:45,1.31650,1.31705,1.31627,1.31695,161
2013.09.03,14:00,1.31697,1.31722,1.31675,1.31717,176
2013.09.03,14:15,1.31712,1.31740,1.31645,1.31705,210
2013.09.03,14:30,1.31700,1.31732,1.31689,1.31690,154
2013.09.03,14:45,1.31692,1.31760,1.31690,1.31747,195
2013.09.03,15:00,1.31752,1.31787,1.31740,1.31762,168
2013.09.03,15:15,1.31765,1.31767,1.31675,1.31715,197
2013.09.03,15:30,1.31720,1.31730,1.31647,1.31685,232
2013.09.03,15:45,1.31677,1.31702,1.31667,1.31690,175
2013.09.03,16:00,1.31650,1.31692,1.31435,1.31685,679
2013.09.03,16:15,1.31687,1.31687,1.31532,1.31540,319
2013.09.03,16:30,1.31532,1.31630,1.31522,1.31615,240
2013.09.03,16:45,1.31620,1.31632,1.31552,1.31565,225
2013.09.03,17:00,1.31557,1.31605,1.31550,1.31600,235
2013.09.03,17:15,1.31597,1.31647,1.31555,1.31600,206
2013.09.03,17:30,1.31592,1.31600,1.31382,1.31552,251
2013.09.03,17:45,1.31545,1.31672,1.31532,1.31625,180
2013.09.03,18:00,1.31627,1.31685,1.31615,1.31640,152
2013.09.03,18:15,1.31637,1.31642,1.31572,1.31587,176
2013.09.03,18:30,1.31585,1.31642,1.31585,1.31640,106
2013.09.03,18:45,1.31635,1.31727,1.31625,1.31707,151
2013.09.03,19:00,1.31705,1.31705,1.31625,1.31640,162
2013.09.03,19:15,1.31642,1.31690,1.31640,1.31670,145
2013.09.03,19:30,1.31677,1.31702,1.31660,1.31697,109
2013.09.03,19:45,1.31700,1.31743,1.31692,1.31722,149
2013.09.03,20:00,1.31730,1.31743,1.31711,1.31735,113
2013.09.03,20:15,1.31740,1.31746,1.31670,1.31672,138
2013.09.03,20:30,1.31671,1.31682,1.31637,1.31637,139
2013.09.03,20:45,1.31641,1.31683,1.31635,1.31682,242
2013.09.03,21:00,1.31685,1.31703,1.31659,1.31691,308
2013.09.03,21:15,1.31689,1.31736,1.31687,1.31727,211
2013.09.03,21:30,1.31724,1.31727,1.31690,1.31700,79
2013.09.03,21:45,1.31696,1.31780,1.31689,1.31765,155
2013.09.03,22:00,1.31763,1.31773,1.31732,1.31742,77
2013.09.03,22:15,1.31746,1.31753,1.31735,1.31740,65
2013.09.03,22:30,1.31735,1.31735,1.31702,1.31705,63
2013.09.03,22:45,1.31702,1.31723,1.31695,1.31696,88
2013.09.03,23:00,1.31707,1.31733,1.31699,1.31711,89
2013.09.03,23:15,1.31716,1.31717,1.31664,1.31671,107
2013.09.03,23:30,1.31668,1.31683,1.31661,1.31668,72
2013.09.03,23:45,1.31666,1.31666,1.31634,1.31659,97
2013.09.04,00:00,1.31656,1.31713,1.31656,1.31700,139
2013.09.04,00:15,1.31694,1.31696,1.31683,1.31691,72
2013.09.04,00:30,1.31693,1.31701,1.31669,1.31669,42
2013.09.04,00:45,1.31675,1.31687,1.31668,1.31687,35
2013.09.04,01:00,1.31691,1.31703,1.31691,1.31701,57
2013.09.04,01:15,1.31704,1.31708,1.31701,1.31702,17
2013.09.04,01:30,1.31706,1.31706,1.31699,1.31702,36
2013.09.04,01:45,1.31699,1.31722,1.31685,1.31713,74
2013.09.04,02:00,1.31710,1.31736,1.31676,1.31736,149
2013.09.04,02:15,1.31743,1.31756,1.31731,1.31734,171
2013.09.04,02:30,1.31741,1.31743,1.31683,1.31683,146
2013.09.04,02:45,1.31681,1.31696,1.31671,1.31683,137
2013.09.04,03:00,1.31681,1.31683,1.31631,1.31659,245
2013.09.04,03:15,1.31661,1.31682,1.31659,1.31662,207
2013.09.04,03:30,1.31665,1.31681,1.31651,1.31663,234
2013.09.04,03:45,1.31660,1.31671,1.31630,1.31646,187
2013.09.04,04:00,1.31649,1.31679,1.31646,1.31675,193
2013.09.04,04:15,1.31677,1.31686,1.31661,1.31686,78
2013.09.04,04:30,1.31688,1.31696,1.31659,1.31666,190
2013.09.04,04:45,1.31668,1.31678,1.31661,1.31662,89
2013.09.04,05:00,1.31660,1.31660,1.31641,1.31646,41
2013.09.04,05:15,1.31641,1.31658,1.31641,1.31653,56
2013.09.04,05:30,1.31651,1.31666,1.31633,1.31661,128
2013.09.04,05:45,1.31664,1.31664,1.31641,1.31652,92
2013.09.04,06:00,1.31656,1.31668,1.31651,1.31656,101
2013.09.04,06:15,1.31657,1.31667,1.31651,1.31656,67
2013.09.04,06:30,1.31653,1.31660,1.31621,1.31653,234
2013.09.04,06:45,1.31649,1.31652,1.31629,1.31631,102
2013.09.04,07:00,1.31636,1.31658,1.31619,1.31642,318
2013.09.04,07:15,1.31644,1.31656,1.31631,1.31651,137
2013.09.04,07:30,1.31652,1.31676,1.31616,1.31671,225
2013.09.04,07:45,1.31666,1.31683,1.31651,1.31656,151
2013.09.04,08:00,1.31657,1.31692,1.31594,1.31616,462
2013.09.04,08:15,1.31620,1.31668,1.31619,1.31665,515
2013.09.04,08:30,1.31667,1.31731,1.31667,1.31724,478
2013.09.04,08:45,1.31728,1.31768,1.31700,1.31722,749
2013.09.04,09:00,1.31719,1.31756,1.31667,1.31722,836
2013.09.04,09:15,1.31725,1.31750,1.31682,1.31746,659
2013.09.04,09:30,1.31743,1.31771,1.31712,1.31717,399
2013.09.04,09:45,1.31719,1.31746,1.31563,1.31591,1126
2013.09.04,10:00,1.31595,1.31660,1.31584,1.31653,652
2013.09.04,10:15,1.31650,1.31699,1.31633,1.31668,653
2013.09.04,10:30,1.31671,1.31726,1.31631,1.31714,800
2013.09.04,10:45,1.31716,1.31763,1.31691,1.31762,691
2013.09.04,11:00,1.31761,1.31798,1.31681,1.31696,918
2013.09.04,11:15,1.31699,1.31733,1.31671,1.31721,526
2013.09.04,11:30,1.31724,1.31762,1.31704,1.31736,552
2013.09.04,11:45,1.31737,1.31755,1.31726,1.31741,670
2013.09.04,12:00,1.31740,1.31778,1.31721,1.31772,547
2013.09.04,12:15,1.31769,1.31781,1.31717,1.31721,656
2013.09.04,12:30,1.31716,1.31817,1.31657,1.31786,816
2013.09.04,12:45,1.31791,1.31863,1.31789,1.31801,1042
2013.09.04,13:00,1.31796,1.31843,1.31782,1.31821,673
2013.09.04,13:15,1.31816,1.31828,1.31786,1.31811,441
2013.09.04,13:30,1.31806,1.31821,1.31736,1.31741,575
2013.09.04,13:45,1.31736,1.31736,1.31691,1.31722,413
2013.09.04,14:00,1.31719,1.31726,1.31671,1.31709,498
2013.09.04,14:15,1.31706,1.31738,1.31701,1.31721,643
2013.09.04,14:30,1.31717,1.31733,1.31675,1.31692,741
2013.09.04,14:45,1.31689,1.31741,1.31671,1.31726,593
2013.09.04,15:00,1.31725,1.31733,1.31678,1.31714,778
2013.09.04,15:15,1.31711,1.31732,1.31644,1.31654,666
2013.09.04,15:30,1.31651,1.31694,1.31636,1.31684,876
2013.09.04,15:45,1.31683,1.31766,1.31676,1.31766,1362
2013.09.04,16:00,1.31761,1.31772,1.31706,1.31741,909
